category,title,brdBltNo,url,question,answer,related_basis
자동차보험,"침술 3종에 대한 급여기준이 건강보험과 동일하다는데, 자동차보험에서 침술 2종만 인정되는 사유는?",47576,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011700&brdScnBltNo=4&brdBltNo=47576,"침술 3종에 대한 급여기준이 건강보험과 동일하다는데, 자동차보험에서 침술 2종만 인정되는 사유는 ?","- 침술 3종은 응급인 경우를 제외하고는 한국표준 질병·사인분류상 대분류를 달리하는 복합상병에만 인정합니다. - 다만, 자동차보험에서는 응급에 해당되지 않고 복합상병과 관련된 객관적 증상이나 자동차 사고와 인과관계가 확인되지 않는 경우에는 2종만 인정됩니다. [관련 근거] 자동차보험심사 공개심의사례 (2017.11.13)",
자동차보험,자동차보험에서 추가청구 방법은?,47573,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011700&brdScnBltNo=4&brdBltNo=47573,자동차보험에서 추가청구 방법은?,"- 추가청구란 진료수가를 지급받은 명세서 중 진료내역의 일부가 당초 청구 시 누락되어 누락된 진료내역만 추가로 청구하는 경우로, - 추가청구 시, 원청구분과 구분하여 원청구서의 접수번호, 명일련 번호를 기재하여 청구합니다. [관련 근거] 자동차보험진료수가 심사업무처리에 관한 규정, 청구서·명세서 세부작성요령",
자동차보험,교통사고로 입원 중 기왕증으로 타 기관 진료의뢰 시 청구방법은?,47572,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011700&brdScnBltNo=4&brdBltNo=47572,교통사고로 입원 중 기왕증으로 타 기관 진료의뢰 시 청구방법은?,"타 의료기관에 진료를 의뢰한 의료기관이 자동차보험 청구방법 세부작성요령에 따라 타 법령 진료분을 별도 명세서로 청구하며, 명세서단위 특정내역 기재란의 구분코드 ‘MT001’에 ‘K’를 입력하여 작성합니다. 그리고 기존의 타 의료기관 진료의뢰 청구방법과 같이 줄번호단위 특정내역 ‘JS008’을 입력하고, 의뢰받아 진료를 실시한 의료기관기호/진료의뢰일을 기재하여 청구합니다. [관련 근거] 국토교통부고시 제2023-3호 「자동차보험진료수가 심사업무처리에 관한 규정」",
자동차보험,타 의료기관에 진료의뢰 시 청구방법은?,47571,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011700&brdScnBltNo=4&brdBltNo=47571,타 의료기관에 진료의뢰 시 청구방법은?,"- 교통사고로 입원 중인 환자를 교통사고와 인과관계가 있는 상병으로 다른 의료기관에 진료 의뢰한 경우 의뢰한 기관과 의뢰받은 기관이 각각 청구할 수 있습니다. - 이 때, 의뢰한 기관은 ‘교통사고환자 진료의뢰서’를 작성하여 의뢰받은 기관에게 제출하여야 하며, 특정내역 MJ006에 ‘의뢰받은 의료기관기호/의뢰일자’를 기재합니다. - 의뢰받은 의료기관은 ‘교통사고환자 진료의뢰서’를 심사참고자료로 제출하며, 특정내역 MT015에 ‘69’를 기재하고 MJ006에 ‘의뢰한 의료기관기호/의뢰일자’를 기재합니다. [관련 근거] - 국토교통부고시 제2023-2호 「자동차보험진료수가에 관한 기준」 - 국토교통부고시 제2023-3호 「자동차보험진료수가 심사업무처리에 관한 규정」",
자동차보험,자동차보험 진료수가 청구 시 상해외인 코드를 기재하여 청구하여야 하나요?,47566,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011700&brdScnBltNo=4&brdBltNo=47566,자동차보험 진료수가 청구 시 상해외인 코드를 기재하여 청구하여야 하나요?,"- 교통사고 환자는 모든 청구명세서가 상해외인(상해요인)과 관련되므로, 진료수가 청구명세서에 상해외인(V,W,X,Y)코드는 기재하지 않습니다. - 다만, 협의진찰 등으로 별도의 명세서 작성시 ‘C’를 기재하고, 타법령(산재보험, 건강보험 등)으로 입원진료 중 교통사고로 인한 상병에 대한 진료로 별도의 명세서 작성시는 ‘K’를 기재하며, 주된 사고로 입원(외래)진료 중 다른 사고로 인한 상병에 대한 별도의 명세서 작성 시 ‘U’를 기재합니다. [관련 근거] 자동차보험진료수가 심사업무처리에 관한 규정「별표5」특정 내역 구분코드",
자동차보험,경상환자 4주 치료 경과 시 진단서 제출,47381,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011700&brdScnBltNo=4&brdBltNo=47381,경상환자 4주 치료 후 진단서 제출은 누가 어떻게 제출하나요?,"교통사고로 인한 경상환자 치료가 4주 경과하여 추가로 지급보증이 필요한 경우, 환자가 의료기관에 진단서를 요청하여 보험회사에 제출합니다. [관련 근거] - 국토교통부고시 제2023-2호 「자동차보험진료수가에 관한 기준」 - 국토교통부고시 제2023-3호 「자동차보험진료수가 심사업무처리에 관한 규정」 - 금융감독원세칙 「보험업감독업무시행세칙」 별표15 자동차보험 표준약관",
자동차보험,"청구내역 불능(J1, J3코드)관련",47214,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011700&brdScnBltNo=4&brdBltNo=47214,"청구내역을 보면 J1 혹은 J3 코드로 불능처리 된 것을 확인할 수 있는데, 이건 왜 불능이 된 건지요?","- J1으로 시작되는 불능코드는 보험회사등 요청에 의한 지급불능건으로 해당보험사에서 자격점검시 한도초과나 사고접수번호, 지급보증번호 기재착오 등으로 인해 청구내역이 불능된 것입니다. - 따라서 해당 보험사에서 불능사유 확인 후 보완청구하시면 됩니다. - J3으로 시작되는 불능코드는 사고접수번호 기재누락 또는 기재 착오(01), 지급보증번호 기재누락 또는 기재착오(02), 자동차보험 심사 위탁 적용이전(2013년 7월 이전) 진료분 청구(03), 청구서와 명세서의 보험회사등 코드 불일치(04) 등으로 인해 청구내역이 불능된 것입니다. 이에 불능사유 확인 후 보완청구하시면 됨을 알려드립니다. [관련 근거] - 자동차보험진료수가 심사업무처리에 관한 규정, 청구서·명세서 세부작성요령 -「국토교통부 고시 제2020-1137호(2020.12.24.)」",
자동차보험,타법령에 의거 입원 진료를 받던 환자가 자동차보험으로 변경시 입원료 청구방법,46855,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011700&brdScnBltNo=4&brdBltNo=46855,건강보험 또는 산재 등 타법령에 의해 입원치료를 받고 있던 환자가 자동차보험으로 변경하여 진료하는 경우 입원료는 어떻게 되나요?,"건강보험(의료급여) 또는 산업재해보험 등 다른 법령에 의하여 진료를 받고 있던 환자가 자동차보험으로 진료를 받게 될 경우, 자동차보험 적용일부터 입원시작일로 계산하여 입원기간을 산정 합니다. [관련 근거] 자동차보험진료수가 심사업무처리에 관한 규정, 청구서·명세서 세부작성요령",
자동차보험,직불진료비 청구방법,46851,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011700&brdScnBltNo=4&brdBltNo=46851,"환자납부액(직불진료비)은 어느 경우에 청구하며, 청구방법은 어떻게 되나요?","- 환자납부액은 교통사고 환자로부터 직접받은 직불진료비로, 보험 회사등으로부터 환자납부액에 대해서 심사평가원에 심사청구 할 것을 요청받는 경우에 한하여, 진료수가 청구명세서 ‘11항. 환자납 부액’란에 세부내역을 기재하여 청구합니다. - 또한, 교통사고 환자의 진료수가를 청구한 이후 환자납부액을 별도로 청구하는 경우에는 추가청구 작성요령에 따라 청구합니다. [관련 근거] 자동차보험진료수가 청구서·명세서 세부작성요령",
자동차보험,보험회사 변경 시 치료비 지급 관련,46848,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011700&brdScnBltNo=4&brdBltNo=46848,자동차보험으로 진료 후 청구하였는데 보험회사가 변경되는 경우 진료한 의료기관에 대한 치료비는 어느 보험회사에 지급하나요?,"보험회사등은 지불책임이 있는 보험회사가 변경된 경우, 명세서 청구 시 지불보증 및 자격점검을 시행한 보험회사에서 의료기관에 지급 하고, 해당 보험회사등과 상호 정산합니다. [관련 근거] 자동차보험진료수가 심사업무처리에 관한 규정",
자동차보험,자동차보험환자 심사사례 확인 방법,46737,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011700&brdScnBltNo=4&brdBltNo=46737,자동차보험환자의 기존 심사사례가 궁금합니다.,"아래와 같은 절차를 통해 심사사례 및 기준 등을 조회하실 수 있습니다. 1. 요양기관 업무포털 로그인 후 자동차보험 클릭 2. 급여기준>심사기준조회 3. 검색내용에 찾고자 하는 내역을 입력하면 공개심의사례 및 관련 고시, 심사지침 등을 검색할 수 있습니다.",
의료급여,요양병원 입원 중인 의료급여 산정특례 대상자의 타 의료기관 진료의뢰 시 청구 방법,47679,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011130&brdScnBltNo=4&brdBltNo=47679,요양병원에 입원중인 의료급여 산정특례 대상자를 다른 의료급여기관에 산정특례 상병으로 진료의뢰한 경우 청구방법은 어떠한가요?,"「의료급여수가의 기준 및 일반기준」제17조의2 ②,③항에 따른 산정특례 대상자를 해당상병으로 진료의뢰한 경우, 의뢰받은 의료급여기관에서 외래로 청구합니다.(의료급여는 조현병, 치매환자의 경우 산정특례 대상자에서 제외) [관련 근거] 행정해석(기초의료보장과-7894호,'20.1.1.)",
의료급여,진료 중 자격변동 시 의료급여 절차,47639,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011130&brdScnBltNo=4&brdBltNo=47639,건강보험대상자로 2차병원에서 진료의뢰를 받아 3차진료기관에서 입원진료를 받고 있던 중 의료급여수급권자로 자격이 변동된 경우 의료급여의뢰서를 재발급 받아야 되나요?,"건강보험에서 요양급여를 의료급여대상자로 자격이 변동된 경우 다시 의료급여의뢰서를 발급받을 필요는 없습니다.다만, 입원 및 외래진료 중인 상병의 치료가 종료된 후 관련 없는 상병으로 진료를 받을 경우에는 의료급여 절차에 따라 제1차 및 제2차의료급여기관에서 발행한 의료급여의뢰서를 발급받아야 합니다. [관련 근거] 행정해석(보관65730-872호, '99.07.08.)",
의료급여,정신건강의학과 입원 중 다른 의료급여기관으로 외래진료 의뢰 시 청구방법,47638,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011130&brdScnBltNo=4&brdBltNo=47638,의료급여 정신질환자가 입원중 정신과 의료진으로 진료가 곤란한 다른 진료과목에 해당하는 질환이 발생하였으나 해당 의료기관에 인력 ㆍ 시설 ㆍ 장비로는 치료가 곤란하여 다른 의료급여기관으로 외래진료를 의뢰한 경우 청구방법은 어떠한가요?,"청구방법은 아래와 같이 적용함을 알려드립니다. 1)청구기관: 외래진료 의뢰받은 기관 2)청구명세서: 외래명세서(상해외인란에 ""E""표기, 명세서 여백에 다른 의료급여기관 정신질환자 진료의뢰건임을 명기) 3)수가: 외래수가 4)의료급여기관 종별 가산율: 외래진료 의뢰받은 기관 5)본인일부부담금: 입원본인부담률 [관련 근거] 행정해석(기초의료보장팀-4389호,'07.10.10.)",
의료급여,선택의료급여기관 변경 시 의료급여 절차,47515,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011130&brdScnBltNo=4&brdBltNo=47515,"의료급여수급권자가 선택의료급여기관으로부터 의뢰받아 제2·3차의료급여기관에서 계속하여 진료 중에 다른 선택의료급여기관으로 변경된 경우, 변경된 선택의료급여기관으로부터 의료급여의뢰서를 다시 발급받아 제출해야하나요?","동일상병에 대하여 계속하여 진료 받는 경우에 한하여는 변경된 선택의료급여기관의 의료급여의뢰서 추가 제출 없이 해당 의료급여기관의 진료를 받을 수 있습니다. 다만, 계속하여 진료받던 상병의 치료가 종료된 후 또는 다른 상병으로 진료를 받을 경우에는 선택의료급여기관에서의 진료결과 다른 의료급여기관의 진료가 필요한 경우이어야 하므로 변경된 선택의료급여기관의 진료담당의사의 진료의견이 기재된 의료급여의뢰서를 제출하여야 합니다. [관련 근거] 「의료급여사업안내」",
의료급여,선택의료급여기관 적용 대상자의 응급상황 발생 시 의료급여 절차,47514,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011130&brdScnBltNo=4&brdBltNo=47514,선택의료급여기관 적용 대상자가 어떠한 경우에 의료급여의뢰서없이도 진료를 받을수 있나요?,응급증상에 해당하거나 장애인보조기기를 지급받고자 하는 경우에는 선택의료급여기관의 의료급여의뢰서가 없어도 다른 의료급여기관에서 진료를 받을 수 있습니다. [관련 근거] 『선택의료급여기관 적용 대상자 및 이용 절차 등에 관한 규정』제10조,
의료급여,선택의료급여기관 적용 대상자의 의뢰 범위 및 의료급여 절차,47513,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011130&brdScnBltNo=4&brdBltNo=47513,1차선택의료급여기관 적용 대상자가 의료급여의뢰서를 발급받아 제2차의료급여기관에서 외래진료를 받은 후 다른 제2차의료급여기관에 입원해야 하는 경우 의료급여의뢰서를 재발급 받아야 하나요?,선택의료급여기관에서 의뢰된 수급권자는 동일 종병(제2차의료급여기관에서 다른 제2차의료급여기관)으로 재의뢰 할 수 없습니다. 따라서 위와 같은 경우에는 1차선택의료급여기관에서 의료급여의뢰서를 재발급 받아 입원 예정인 제2차의료급여기관에 제출하여야 합니다. [관련 근거] 『선택의료급여기관 적용 대상자 및 이용 절차 등에 관한 규정』제6조제2항2호,
의료급여,선택의료급여기관 적용대상자의 의료급여 절차,47512,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011130&brdScnBltNo=4&brdBltNo=47512,"제1차의료급여기관이 선택기관으로 등록 되어있는 환자가 선택기관을 거쳐 제2차의료급여기관의 진료의뢰를 받아서 제3차의료급여기관에 내원한 경우, 제2차의료급여기관의 의료급여의뢰서만 있으면 의료급여가 적용되나요?","위와같이 선택의료급여기관 적용 대상자가 단계별 절차를 거쳐 제3차의료급여기관으로 재의뢰되는 경우, 제2차의료급여기관의 의료급여의뢰서가 있으면 제3차의료급여기관에서 의료급여를 적용 받을수 있습니다. [관련 근거] 『선택의료급여기관 적용 대상자 및 이용 절차 등에 관한 규정』제6조제2항",
의료급여,퇴원 후 예약진료 시 의료급여 절차,47511,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011130&brdScnBltNo=4&brdBltNo=47511,의료급여수급권자가 퇴원 후 예약진료를 받기 위해 병원을 방 문한 경우 의료급여의뢰서를 제출하여야 하나요 ?,"의료급여수급권자가 동일한 상병의 입원진료 종료 후 해당 상 병의 치료와 관련된 외래진료를 받기 위해 진료기관에 재 내원한 경우에는 별도 의 진료의뢰서를 제출할 필요가 없습니다 . [관련 근거] 행정해석(보관65730-368호, '01.4.2.)",
의료급여,동일 상병으로 동일 기관의 다른 진료과목 진료 시 의료급여 절차,47510,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011130&brdScnBltNo=4&brdBltNo=47510,단계별 절차를 거쳐 제3차의료급여기관에서진료를 받고 동일한 상병으로 동일기관의 다른 진료과목 진료를 받고자 할경우 다시 단계별 절차를 거쳐야 하나요?,"의료급여수급권자가 의료급여를 받기 위해서는 제1차의료급여기관(의원급) → 제2차의료급여기관(병원급 이상) → 제3차의료급여기관(상급종합병원)의 단계별 절차를 거쳐야하며 각 단계별로 의료급여의뢰서를 발급 받아 다음 단계의 의료급여기관에 제출하여야 합니다. 위의 절차를 지켰을 경우라면, 동일한 상병으로 동일기관의 다른 진료과목의 진료를 받을 경우에는 단계별 절차를 거칠 필요가 없습니다. [관련 근거] 행정해석(보관 65730-225호, '01.03.02.)",
의료급여,응급진료 후 익일 외래진료 시 의료급여 절차,47508,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011130&brdScnBltNo=4&brdBltNo=47508,응급환자가 응급진료를 받은 후 익일에 진료를 받으러 온 경우에 의료급여의뢰서가 필요한가요?,"『응급의료에 관한 법률 시행규칙』제2조 및 동법 「시행규칙」별표1에서 정한 응급진료를 받은 후 익일에 동일 의료급여기관에서 외래진료를 받은 경우 정당한 진료전달체계를 거친 것으로 보고 의료급여의뢰서 없이 의료급여가 가능하며 의료급여의뢰서는 진료기록부로 갈음할 수 있습니다. [관련 근거] 행정해석(의급65730-117호, '03.04.02.)",
의료급여,국가검진 후 이상소견 발견 시 의료급여 절차,47507,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011130&brdScnBltNo=4&brdBltNo=47507,의료급여수급권자가 제2차의료급여기관에서 국가 암검진을 받은결과 이상소견이 발견되어 해당병원(검진받은병원)에서 진료를 받으려하는데 제1차의료급여기관의 의료급여의뢰서가 필요한가요?,"제2차의료급여기관(병원)에서 국가암검진을 받은 결과 이상소견이 발견되어 진료담당의사가 검진결과서에 제2차의료급여기관의 진료가 필요하다고 의사소견을 기재한 경우 해당 검진결과서를 의료급여의뢰서로 갈음할 수 있습니다. 따라서 제1차의료급여기관의 의료급여의뢰서 없이도 검진 받은 제2차의료급여기관에서 진료가 가능합니다. 그러나 검진 후 이상소견에 대해 모두 제2차의료급여기관의 진료를 요하는 것은 아니므로 제2차의료급여기관의 진료가 필요한 경우에 한해서 선별적으로 진료를 실시토록 하여야 할 것입니다. [관련 근거] 행정해석(의급65730-147호, '03.04.24.)",
의료급여,의료급여의뢰서 대체 여부,47468,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011130&brdScnBltNo=4&brdBltNo=47468,의료급여의뢰서는 요양급여의뢰서 또는 의사소견서 등으로 대 체할 수 있나요 ?,제 1 차의료급여기관 진찰결과 또는 진료 중에 제 2 차 또는 제 3 차 의료급여기관의 진료가 필요한 경우에는 진료담당의사의 진 료의견이 기재된 의료급여의뢰서 ( 의료급여 시행규칙 별지 제 3 호 서식 ) 지참 후 방문하여야 합니다 . 이때 의료급여의뢰서 는 건강보험의 요양급여의뢰서 또는 의사소견서 등으로 대체할 수 없습니다 . [ 관련 근거 ] -「 의료급여법 시행규칙 」 제 3 조 ( 의료급여의 절차 ) - 「 의료급여사업안내 」,
의료급여,의료급여의뢰서 유효기간,47467,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011130&brdScnBltNo=4&brdBltNo=47467,"의료급여 절차에 따라 진료 받은 의료급여수급권자가 동일상병 에 대하 여 다시 진료를 받을 경우 , 처음 발급받은 의료급여의뢰 서로 언 제까지 진료를 볼 수 있나요 ?","- 의료급여수급권자는 처음 발급받은 의료급여의뢰서로 해당 상 병의 치료가 종료될 때까지 의뢰받은 의료급여기관에서 치 료가 가능합니다 . 다만 , 기타상병의 경우 치료종료는 최종 진료일로부터 투약 등 진료행위 없이 30 일을 초과하는 경우 종료로 간주하며 , 만성질환자의 경우 의뢰받은 의료급여기관 의 담당의사의 판단에 따라 의뢰한 상병에 대한 치료 후 증세가 호전되어 더 이상 당해 의료급여기관에서의 진료가 불필요하 게 된 경우에는 치료종료로 간주합니다 . - 아울러 , 계속 진료를 받던 상병의 치료가 종료되었거나 , 관련 없는 타 상병으로 진료를 받을 경우에는 의료급여의뢰서를 제출하여야 합니다 . [ 관련 근거 ] -「 의료급여사업안내 」 - 행정해석 ( 보관 65730-872 호 , '99.7.8.)",
의료급여,의료급여 입원 식대 본인부담률,47465,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011130&brdScnBltNo=4&brdBltNo=47465,의료급여수급권자의 입원 식대 본인부담률은 얼마인가요?,"의료급여 식대 본인부담률은 식대 금액의 20%입니다. 다만, 중증질환자에게 해당 중증질환(합병증 포함)으로 진료한 경우에는 식대 금액의 5%이며 행려환자, 자연분만 및 6세 미만 아동의 입원진료의 경우에는 식대 본인부담금을 면제합니다. [관련 근거] - 「의료급여법 시행규칙」[별표1의2] - 「의료급여수가의 기준 및 일반기준」제23조(식대중본인일부부담)",
의료급여,의료급여 입원 식대 수가,47464,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011130&brdScnBltNo=4&brdBltNo=47464,의료급여수급권자에 대한 입원 식대 수가는 건강보험 식대 수가와 동일한가요?,"건강보험의 경우는 요양기관 종별에 따라 식대 항목별 단가가 다르나, 의료급여 식대 수가는 종별 구분 없이 항목별(일반식, 치료식 등) 단일 수가입니다. 또한, 일반식 가산, 치료식 영양관리료 등의 가산수가를 적용하지 않습니다. [관련 근거] 「의료급여수가의 기준 및 일반기준」제12조(식대)",
의료급여,의료급여 외래 혈액투석 시 수가산정방법 및 정액수가 외 별도 산정가능 범주,47331,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011130&brdScnBltNo=4&brdBltNo=47331,의료급여환자가 외래에서 혈액투석을 받을 경우 수가산정방법 및 혈액투석 정액수가 외 별도로 산정 가능한 범주는 어떠한가요 ?,"1. 수가산정방법 만성신부전증 환자가 외래에서 혈액투석시에는 1 회당 정액수가 ( 점수 ) 에 국민건강보험법 제 45 조제 4 항의 규정에 의하여 고시한 "" 건강보험요양급여비용의 내역 "" 의 유형별 분류에 따른 점수당 단가를 곱한 금액과 상대가치점수 제 1 편 제 2 부 제 9 장 처치 및 수술료 등 [ 투석 ] 중 혈액투석 [1 회당 ]( 코드 O7020) 의 "" 주 ""( 코드 O7021) 의 1( 사용된 재료대와 약제의 비용 33,900 원 ) 과 2( 사용된 투석액 ) 의 금액을 합하여 산정합니다 . 2. 혈액투석 정액수가 외 별도 산정 가능 범주 가 . 1 회당 의료급여 혈액투석 정액수가에는 진찰료 , 혈액투석 수 기료 , 필수경구약제 및 Erythropoietin 제제 등 투석당일 투여된 약 제 및 검사료 등이 포함되어 있습니다 . 다만 , 혈액투석을 위한 정맥내 카테터삽입술 또는 혈관중재시술 등의 비용 및 감염 병 의 확산 등에 따른 긴급한 사유로 보건복지부장관이 한시적으 로 인정하는 항목에 대한 비용은 「 의료급여수가의 기준 및 일 반기준 」 제 1 조의 규정에 의하여 별도 산정 가능합니다 . 나 . 혈액투석을 받는 만성신부전증 환자가 동일 날 만성신부전 관련 합병증이 아닌 다른 상병으로 진료를 받는 경우 , 이에 대한 급여비용은 「 의료급여수가의 기준 및 일반기준 」 제 1 조의 규정에 의하여 별도 산정 가능합니다 . [관련 근거] 「의료급여수가의 기준 및 일반기준」 제7조(혈액투석 수가)",
의료급여,의료급여 단계별 절차 예외 사항,47194,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011130&brdScnBltNo=4&brdBltNo=47194,의료급여수급권자가 단계별 절차를 거치지않아도 되는(의료급여의뢰서를 지참하지 않아도 되는)경우가 있나요?,"1. 제2차의료급여기관 또는 제3차의료급여기관에 의료급여 신청 가능한 경우 - 「응급의료에 관한 법률」제2조제1호에 해당하는 응급환자인 경우 - 분만의 경우 - 영 제3조제2항제1호라목에 따라 보건복지부장관이 정하여 고시하는 결핵질환, 희귀난치성질환 또는 중증질환을 가진 사람이 의료급여를 받으려는 경우 - 제2차의료급여기관 또는 제3차의료급여기관에서 근무하는 수급권자가 그 근무하는 의료급여기관에서 의료급여를 받으려는 경우 - 「장애인복지법」제32조에 따라 등록한 장애인이 「장애인·노인 등을 위한 보조기기 지원 및 활용촉진에 관한 법률」제3조 제2호에 따른 보조기기를 지급받으려는 경우 - 「장애인복지법」제32조에 따라 등록한 장애인이 「구강보건법」제15조의2에 따른 장애인구강진료센터에서 의료급여를 받으려는 경우 - 감염병의 확산 등 긴급한 사유가 있어 보건복지부장관이 정하여 고시하는 기준에 따라 의료급여를 받으려는 경우 -「건강검진기본법」에 따른 국가건강검진을 받은 사람이 보건복지부장관이 정하여 고시하는 결핵질환의 확진검사에 대하여 의료급여를 받으려는 경우 2. 제2차의료급여기관에 의료급여 신청가능한 경우 - 단순물리치료가 아닌 작업치료ㆍ운동치료 등의 재활치료가 필요하다고 인정되는 사람이 재활의학과에서 의료급여를 받으려는 경우 - 한센병환자가 의료급여를 받으려는 경우 - 「장애인복지법」제32조에 따라 등록한 장애인이 의료급여를 받으려는 경우 - 「국민건강보험법 시행령」제45조제1호에 해당하는 지역(요양기관까지 거리가 멀거나 대중교통으로 이동하는 시간이 오래 걸리는 지역으로서 보건복지부 장관이 정하여 고시하는 섬·벽지 지역)의 의료급여수급권자가 의료급여를 받으려는 경우 - 「국가유공자 등 예우 및 지원에 관한 법률 시행령」제14조 또는 「보훈보상대상자 지원에 관한 법률 시행령」제8조에 따른 상이등급을 받은 사람이 의료급여를 받으려는 경우 - 15세 이하의 아동이 의료급여를 받으려는 경우 [관련 근거] 『의료급여법 시행규칙』 제3조(의료급여의 절차)",
의료급여,의료급여 등록 산정특례 대상자의 본인일부부담금,47191,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011130&brdScnBltNo=4&brdBltNo=47191,"의료급여 등록 희귀질환자의 경우, 등록된 희귀질환이 아닌 다른 상병으로 외래 진료를 봤을 경우에도 본인부담금이 면제되나요?","보건복지부장관이 정하여 고시하는 결핵질환, 희귀중증난치질환또는 중증질환을 가진 사람이 외래진료를 받을 경우 급여비용총액전부를 기금에서 부담하며 희귀질환 이외의 상병으로 외래진료를 받은 경우에도 본인일부부담금이 면제됩니다. [관련 근거] 「의료급여법 시행령」 [별표1]제1호다목",
의료급여,정신건강의학과 1일당 입원 정액수가 체감제 적용기준,47190,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011130&brdScnBltNo=4&brdBltNo=47190,정신질환으로 입원한 의료급여 수급권자의 정액수가 이외에 별도로 산정할 수 있는 항목은 어떠한 것이 있나요?,"퇴원한 환자가 퇴원한 날부터 30일 이내에 재입원하는 경우에는 입원기간에 종전 입원 기간을 합산하여 수가를 적용합니다. ""퇴원한 날부터 30일 이내""라 함은 퇴원 다음날부터 계산하여 30일까지의 기간을 뜻합니다. [관련 근거] 「의료급여수가의 기준및 일반기준」제11조(정신질환 입원 및 낮병동 수가 등)및 행정해석(보관65730-25호,'01.01.09.)",
의료급여,정신건강의학과 입원진료에 대한 청구시 정액수가 외 별도 산정 가능 범주,47189,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011130&brdScnBltNo=4&brdBltNo=47189,정신질환으로 입원한 의료급여 수급권자의 정액수가 이외에 별도로 산정할 수 있는 항목은 어떠한 것이 있나요?,"의료급여 정신질환 입원수가는 1일당 정액수가로 환자진료에 필요한 진찰료ㆍ입원료ㆍ투약료ㆍ 주사료 ㆍ검사료 등을 포함합니다. 다만 정액수가에 포함되지 않는 다음의 경우 제1조에 따라 별도로 산정할 수 있습니다. 1. 입원기간 중 약품비, 퇴원 투약비용, 마약류 관리료 2. 입원환자 안전관리료 3. 식대 4. 정신요법료 5. 감염병의 확산 등에 따른 긴급한 사유로 보건복지부장관이 한시적으로 인정하는 항목에 대한 비용 [관련 근거] 「의료급여수가의 기준및 일반기준」 제9조(정신질환 수가 기준)",
의료급여,의료급여수급권자의 제1차 의료급여기관에서의 입원진료의 범위,47187,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011130&brdScnBltNo=4&brdBltNo=47187,의료급여수급권자의 경우 어떠한 경우에 제1차의료급여기관(의원급)에 입원할 수 있나요?,"제1차의료급여기관(의원급)에서는 아래와 같은 경우에 한하여 입원진료를 할 수 있도록 규정하고 있습니다. 1) 분만 및 수술을 동반하는 경우 2) 정신질환, 한센병환자의 치료, 골절로 인하여 입원치료가 불가피한 경우 3) 입원 진료중 의료급여수급권자로 자격이 변동된 경우 4) 말기암 환자에 대한 입원진료가 필요한 경우 [관련 근거] 의료급여수가의 기준 및 일반기준 제5조(입원진료 범위)",
